"","subjectRef","activity","domain","system","device","jerk","magnitude","axis","stats","average"
"4940",13,"STANDING","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.985177042982456
"4941",13,"STANDING","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.983637634912281
"4942",13,"STANDING","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.976197659649123
"4943",13,"STANDING","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.942695296842105
"4944",13,"STANDING","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.992232401754386
"4945",13,"STANDING","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.239943146315789
"4946",13,"STANDING","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.974681225789474
"4947",13,"STANDING","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.0524856614035088
"4948",13,"STANDING","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.976827157368421
"4949",13,"STANDING","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.971564243157895
"4950",13,"STANDING","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.968519673859649
"4951",13,"WALKING","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.335030121052632
"4952",13,"WALKING","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.353299848947368
"4953",13,"WALKING","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",0.0955150666694737
"4954",13,"WALKING","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",0.0921968931052632
"4955",13,"WALKING","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.246851507561404
"4956",13,"WALKING","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.269896395250877
"4957",13,"WALKING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.23460086645614
"4958",13,"WALKING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.438388953157895
"4959",13,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.290460801694737
"4960",13,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.219716159766667
"4961",13,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.0439195137368421
"4962",13,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",0.0946741596910526
"4963",13,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.342263716894737
"4964",13,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.406173351578947
"4965",13,"WALKING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.15211150075614
"4966",13,"WALKING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.113591923723684
"4967",13,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.192856474047368
"4968",13,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.435714710526316
"4969",13,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.256213554508772
"4970",13,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.318618506122807
"4971",13,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.276607954736842
"4972",13,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.455333900526316
"4973",13,"WALKING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.267472373877193
"4974",13,"WALKING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.379951835438597
"4975",13,"WALKING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.338527133789474
"4976",13,"WALKING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.349285611070175
"4977",13,"WALKING","time","Body","accelerometer","FALSE","FALSE","X","mean",0.275883130350877
"4978",13,"WALKING","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.346980394210526
"4979",13,"WALKING","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0185660651947368
"4980",13,"WALKING","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",0.141866689392982
"4981",13,"WALKING","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.111431456192982
"4982",13,"WALKING","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.220503537026316
"4983",13,"WALKING","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.135643867842105
"4984",13,"WALKING","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.292546377017544
"4985",13,"WALKING","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0809590227198246
"4986",13,"WALKING","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.220910068015789
"4987",13,"WALKING","time","Body","accelerometer","TRUE","FALSE","Y","mean",0.00308364501403509
"4988",13,"WALKING","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",0.0565488771722807
"4989",13,"WALKING","time","Body","accelerometer","TRUE","FALSE","Z","mean",0.00597249011754386
"4990",13,"WALKING","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.374633172105263
"4991",13,"WALKING","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.133205034736842
"4992",13,"WALKING","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.131788528797719
"4993",13,"WALKING","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.0174207634701754
"4994",13,"WALKING","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.376059914210526
"4995",13,"WALKING","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.0798472502663158
"4996",13,"WALKING","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.290023550315789
"4997",13,"WALKING","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.0784205641252632
"4998",13,"WALKING","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.363369948070175
"4999",13,"WALKING","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.218669558421053
"5000",13,"WALKING","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.253240071964912
"5001",13,"WALKING","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.0966598593263158
"5002",13,"WALKING","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.216812065298246
"5003",13,"WALKING","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0319849271912281
"5004",13,"WALKING","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.35776089977193
"5005",13,"WALKING","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0636693233473684
"5006",13,"WALKING","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.341765824491228
"5007",13,"WALKING","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.303508210175439
"5008",13,"WALKING","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.322118379807018
"5009",13,"WALKING","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.910855709298246
"5010",13,"WALKING","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.97254492245614
"5011",13,"WALKING","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.283658580877193
"5012",13,"WALKING","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.960899845614035
"5013",13,"WALKING","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.131299718666667
"5014",13,"WALKING","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.948637587719298
"5015",13,"WALKING","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.135643867842105
"5016",13,"WALKING","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.292546377017544
"5017",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.0726602663212766
"5018",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.0680436217021277
"5019",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0364535247659574
"5020",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.0924444167085106
"5021",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.151178724793617
"5022",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.233315176510213
"5023",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",0.0528791880659574
"5024",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.210912766382979
"5025",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.11485155627234
"5026",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.114744976032191
"5027",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.207812348246809
"5028",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.141775116319149
"5029",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.276138039897872
"5030",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.356579475531915
"5031",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.0282156656914894
"5032",13,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.0709893839055319
"5033",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.319677124659574
"5034",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.452190386808511
"5035",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.133828886725532
"5036",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.24966032923617
"5037",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.212906662531915
"5038",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.427008254255319
"5039",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.206121707212766
"5040",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.400560061212766
"5041",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.266399903210638
"5042",13,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.343094861202128
"5043",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","mean",0.294907553404255
"5044",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.0681563626617021
"5045",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0143723839108511
"5046",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.03212524665
"5047",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.101993941531915
"5048",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.158333146191489
"5049",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.0294634299553191
"5050",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.0156098198829787
"5051",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","mean",0.101704538333298
"5052",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.0740908045319149
"5053",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","mean",-0.00751868156382979
"5054",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.149027773519149
"5055",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","mean",-0.0252977670276596
"5056",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.31704660987234
"5057",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.127926051502128
"5058",13,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.0433959844
"5059",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.122672201757447
"5060",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.417014161553191
"5061",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.0237205719148936
"5062",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.198848161170213
"5063",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.111284239655957
"5064",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.322774082765957
"5065",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.102114480531915
"5066",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.236762631468085
"5067",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.0647199842553191
"5068",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.463736674255319
"5069",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0669414080765958
"5070",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.259163248340426
"5071",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0512020476
"5072",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.367089485595745
"5073",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.323552439276596
"5074",13,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.27649151037234
"5075",13,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.941875619787234
"5076",13,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.952643084042553
"5077",13,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.211555112553191
"5078",13,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.92854437106383
"5079",13,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.0950820341687234
"5080",13,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.893962984042553
"5081",13,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.0294634299553191
"5082",13,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.0156098198829787
"5083",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.382460736363636
"5084",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.266081292363636
"5085",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0636564765818182
"5086",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",0.114656709636364
"5087",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.404785239945455
"5088",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.184842227972182
"5089",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.367522800909091
"5090",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.409065516363636
"5091",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.506212135636364
"5092",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.514337759454545
"5093",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.368996179072727
"5094",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.319400410981818
"5095",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.631496434363636
"5096",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.689235778909091
"5097",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.425100006545455
"5098",13,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.491090809090909
"5099",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.482113007636364
"5100",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.562911002545455
"5101",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.492176104727273
"5102",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.364283258727273
"5103",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.255338945927273
"5104",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.272525011818182
"5105",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.485477308909091
"5106",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.470770800363636
"5107",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.656088544363636
"5108",13,"WALKING_UPSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.712261499636364
"5109",13,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","mean",0.258203939581818
"5110",13,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.296284597454545
"5111",13,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0277392253910909
"5112",13,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",0.104470773801818
"5113",13,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.125767265890909
"5114",13,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.217210568085455
"5115",13,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.10115350174
"5116",13,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.326339622181818
"5117",13,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0692442067545455
"5118",13,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.487325539818182
"5119",13,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","mean",-0.00128009758363636
"5120",13,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.323333932218182
"5121",13,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","mean",-0.0254126299290909
"5122",13,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.660921263636364
"5123",13,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.456190454
"5124",13,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.451225931090909
"5125",13,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.13829376226
"5126",13,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.541066687090909
"5127",13,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","mean",0.00381966911090909
"5128",13,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.403572169636364
"5129",13,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.116679563256364
"5130",13,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.211805111745455
"5131",13,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.237182958116364
"5132",13,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.415658606181818
"5133",13,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.0664817176345455
"5134",13,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.631037584
"5135",13,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0453051954036364
"5136",13,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.678805915818182
"5137",13,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0661653916327273
"5138",13,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.550880346909091
"5139",13,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.631964902181818
"5140",13,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.669216383090909
"5141",13,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.847634313454545
"5142",13,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.946441502363636
"5143",13,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.357404501636364
"5144",13,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.922054968727273
"5145",13,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.207507170584727
"5146",13,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.910271096181818
"5147",13,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.10115350174
"5148",13,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.326339622181818
"5149",14,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.933936178235294
"5150",14,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.911972655156863
"5151",14,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.930366906078431
"5152",14,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.905221049156863
"5153",14,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.927882307058824
"5154",14,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.894055710980392
"5155",14,"LAYING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.899463668843137
"5156",14,"LAYING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.859606047058823
"5157",14,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.972010709215686
"5158",14,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.973491388039216
"5159",14,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.969342124313725
"5160",14,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.969113291372549
"5161",14,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.968593195686275
"5162",14,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.97491443
"5163",14,"LAYING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.96798859627451
"5164",14,"LAYING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.963607433921569
"5165",14,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.949959040588235
"5166",14,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.959740488627451
"5167",14,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.938087898235294
"5168",14,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.929955407058824
"5169",14,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.949107162941176
"5170",14,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.957790479803922
"5171",14,"LAYING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.930151731176471
"5172",14,"LAYING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.917760104901961
"5173",14,"LAYING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.966455343137255
"5174",14,"LAYING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.963666018039216
"5175",14,"LAYING","time","Body","accelerometer","FALSE","FALSE","X","mean",0.233275439803922
"5176",14,"LAYING","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.917501887333333
"5177",14,"LAYING","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0113424652490196
"5178",14,"LAYING","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.909697040980392
"5179",14,"LAYING","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.0868333315509804
"5180",14,"LAYING","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.900331921686275
"5181",14,"LAYING","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.905978250196078
"5182",14,"LAYING","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.856593119215686
"5183",14,"LAYING","time","Body","accelerometer","TRUE","FALSE","X","mean",0.098140384845098
"5184",14,"LAYING","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.971473557058824
"5185",14,"LAYING","time","Body","accelerometer","TRUE","FALSE","Y","mean",-0.00831507059607843
